ID	Name	TYPE1	TYPE2	STAND	WALK
7889	Guardsman Pazel	0	105	7222	7223
7890	Guardsman Peale	0	107	7217	7216
7891	Melee dummy	0	-1	-1	-1
7892	General Wartface	0	729	3387	3387
7893	General Bentnoze	0	732	3391	3391
7894	Penguin	0	90	5668	5666
7895	Penguin	0	90	5668	5666
7896	Penguin	0	90	5668	5666
7897	Penguin	0	90	5668	5666
7900	Loar Shadow	40	878	1288	1289
7901	Loar Shadow	40	881	1292	1289
7902	Sergeant Abram	0	107	7217	7216
7903	Guardsman Pazel	0	105	7222	7223
7904	Guardsman Peale	0	107	7217	7216
7905	Barricade guard	0	105	7222	7223
7906	Barricade guard	0	106	7222	7224
7907	Barricade guard	0	105	7222	7223
7908	Barricade guard	0	107	7217	7216
7909	Barricade guard	0	105	7222	7223
7910	Barricade guard	0	107	7217	7216
7911	Barricade guard	0	107	7217	7216
7912	Border guard	0	210	9735	9736
7913	Iain	0	117	9870	9869
7914	Julian	0	117	9870	9869
7915	Lachtopher	0	117	9870	9869
7916	Samuel	0	117	9870	9869
7917	Victoria	0	117	9870	9869
7918	Man	2	117	9870	9869
7919	Man	2	117	9870	9869
7920	Man	2	117	9870	9869
7921	Man	2	463	2263	2262
7922	Man	2	117	9870	9869
7923	Man	2	463	2263	2262
7924	Man	2	117	9870	9869
7925	Woman	2	117	9870	9869
7926	Woman	2	117	9870	9869
7927	Woman	2	117	9870	9869
7928	Woman	2	463	2263	2262
7929	Lumbridge Guide	0	121	4857	4858
7930	Doomsayer	0	198	9734	9680
7931	Donie	0	121	4857	4858
7932	Gee	0	121	4857	4858
7933	Duke Horacio	0	117	9870	9869
7934	Sigmund	0	4	808	819
7935	Hans	0	117	9870	9869
7936	Cook	0	117	9870	9869
7937	Father Aereck	0	117	9870	9869
7938	Sir Vant	0	473	9940	9957
7939	Sir Vant	0	474	9956	9957
7940	Sir Vant	0	474	9956	9957
7941	Sir Vant	0	474	9956	9957
7942	Sir Vant	0	472	9958	9958
7943	Dragon	243	464	9917	4635
7944	Dragon	243	468	9917	9918
7945	Dragon	243	464	9917	4635
4946	Fire Making Tutor	243	469	9930	9931
7946	Dragon	243	469	9930	9931
7947	Dragon	243	470	9924	9925
7948	Dragon	243	471	9927	9926
7949	Lumbridge Guide	0	121	4857	4858
7950	Melee Tutor	0	204	9868	9869
7951	Ranged Tutor	0	205	9677	9869
7952	Magic Tutor	0	206	9119	9676
7953	Cooking Tutor	0	117	9870	9869
7954	Crafting Tutor	0	117	9870	9869
7955	Fishing Tutor	0	207	9679	-1
7956	Mining Tutor	0	208	3461	9678
7957	Prayer Tutor	0	117	9870	9869
7958	Smelting Tutor	0	117	9870	9869
7959	Smithing Tutor	0	117	9870	9869
7960	Woodcutting Tutor	0	117	9870	9869
7961	Bank Tutor	0	209	9870	9870
7962	Gee	0	467	2836	4858
7963	Spirit	0	217	7167	7160
7964	Goblin	2	86	6181	6180
7965	Goblin	2	465	9966	6180
7966	Chaos druid	13	466	808	8527
7967	Shopkeeper	0	117	9870	9869
7969	Explorer Jack	0	117	9870	9869
7970	Smithing Tutor	0	-1	-1	-1
7971	Mining Tutor	0	-1	-1	-1
7976	Spirit	0	852	10027	-1
7977	Spirit	0	853	10028	-1
7978	Spirit	0	854	10029	-1
7979	Spirit	0	855	10030	-1
7980	Spirit	0	856	10031	-1
7981	Spirit	0	217	7167	7160
7982	Spirit	0	217	7167	7160
7983	Spirit	0	217	7167	7160
7984	Spirit	0	217	7167	7160
7986	Summer Bonde	0	217	7167	7160
7987	Spirit	0	117	9870	9869
7988	Spirit	0	117	9870	9869
7989	Erik Bonde	0	117	9870	9869
7990	Spirit	0	121	4857	4858
7991	Jallek Lenkin	0	121	4857	4858
7992	Spirit	0	117	9870	9869
7993	Meranek Thanatos	0	117	9870	9869
7994	Ghostly warrior	42	4	808	819
7995	Spirit Beast	717	291	10056	10055
7996	Spirit Beast	717	291	10056	10055
7997	Spirit Beast	717	857	10064	-1
7998	Ghost	79	74	5530	5531
7999	Ghost	79	74	5530	5531
8000	Goth leprechaun	0	1507	5808	11697
8002	Jack	0	29	813	1205
8003	Sarah	0	1025	10107	10108
8004	Laura	0	1022	10103	10102
8005	Laura	0	1023	10104	10106
8006	Roger	0	4	808	819
8007	Jorral	0	4	808	819
8008	Guthix	0	4	808	819
8009	Max the traveller	0	4	808	819
8010	Man	0	4	808	819
8011	Man	0	4	808	819
8012	Woman	0	4	808	819
8013	Woman	0	4	808	819
8014	Haluned	0	4	808	819
8015	Jack	0	4	808	819
8016	Baby Sarah	0	4	808	819
8017	Snowy	0	5	7575	8337
8018	Roger	0	1024	10090	-1
8019	Portal	0	364	10176	-1
8020	Portal	0	364	10176	-1
8022	Yellow orb	0	363	10136	10138
8023	Yellow orb	0	363	10136	10138
8024	Yellow orb	0	363	10136	10138
8026	Green orb	0	363	10136	10138
8027	Green orb	0	363	10136	10138
8028	Green orb	0	363	10136	10138
8029	Wizard Korvak	0	362	10205	10204
8030	Wizard Vief	0	365	10209	10208
8031	Wizard Acantha	0	359	10188	10189
8032	Wizard Elriss	0	361	10207	10206
8033	Wizard	0	360	10211	10210
8034	Wizard	0	123	8528	8527
8035	Wizard	0	123	8528	8527
8036	Wizard	0	123	8528	8527
8037	Wizard	0	123	8528	8527
8038	Wizard	0	123	8528	8527
8039	Wizard	0	123	8528	8527
8040	Wizard	0	123	8528	8527
8041	Imiago	0	4	808	819
8042	Squire Fyre	0	-1	-1	-1
8043	Squire Fyre	0	-1	-1	-1
8044	Orry	0	-1	-1	-1
8045	Orry	0	-1	-1	-1
8046	Ube	0	-1	-1	-1
8047	Ube	0	-1	-1	-1
8048	Waldo	0	-1	-1	-1
8049	Waldo	0	-1	-1	-1
8050	Gjalp	0	-1	-1	-1
8051	Gjalp	0	-1	-1	-1
8052	Brother Fintan	0	-1	-1	-1
8053	Brother Fintan	0	-1	-1	-1
8054	Stubthumb	0	-1	-1	-1
8055	Stubthumb	0	-1	-1	-1
8056	Stubthumb	0	-1	-1	-1
8057	Doronbol	0	-1	-1	-1
8058	Doronbol	0	-1	-1	-1
8059	Crate	0	-1	-1	-1
8060	Crate	0	-1	-1	-1
8061	Egg	0	-1	-1	-1
8062	Egg	0	-1	-1	-1
8063	Nanuq	0	-1	-1	-1
8064	Nanuq	0	-1	-1	-1
8077	Pumpkin	0	376	10563	10357
8078	Maggie	0	1075	10565	10564
8079	Circus barker	0	329	10315	10316
8080	Circus barker	0	329	10315	10316
8081	Circus barker	0	329	10315	10316
8082	Agility assistant	0	329	10315	10316
8083	Magic assistant	0	329	10315	10316
8084	Ranged assistant	0	329	10315	10316
8085	Ringmaster	0	332	10318	10317
8086	Audience	0	4	808	819
8087	Audience	0	4	808	819
8088	Ticket vendor	0	333	10321	10321
8090	Rock	1	-1	-1	-1
8091	Star sprite	0	367	10352	-1
8092	Shooting star shadow	0	368	808	819
8093	Penguin	0	-1	-1	-1
8094	Penguin	0	90	5668	5666
8095	Penguin	0	90	5668	5666
8096	Penguin	0	90	5668	5666
8097	Penguin	0	90	5668	5666
8098	Penguin	0	90	5668	5666
8099	Penguin	0	90	5668	5666
8100	Penguin	0	90	5668	5666
8101	Penguin	0	90	5668	5666
8102	Penguin	0	90	5668	5666
8103	Penguin	0	90	5668	5666
8104	Barrel	0	377	10356	10357
8105	Bush	0	378	10358	10359
8106	Bush	0	378	10358	10359
8107	Cactus	0	379	10360	10361
8108	Crate	0	380	10362	10363
8109	Rock	0	381	10364	10365
8110	Toadstool	0	382	10366	10367
8111	Calladin	0	4	808	819
8113	Summer Bonde	0	1244	7384	-1
8114	Summer Bonde	0	217	7167	7160
8115	Erik Bonde	0	117	9870	9869
8116	Erik Bonde	0	117	9870	9869
8117	Jallek Lenkin	0	121	4857	4858
8118	Jallek Lenkin	0	121	4857	4858
8119	Meranek Thanatos	0	117	9870	9869
8120	Meranek Thanatos	0	117	9870	9869
8121	Spirit	0	117	9870	9869
8122	Rogue	0	117	9870	9869
8125	 wraith	129	74	5530	5531
8126	Dark energy core	0	1243	10392	-1
8127	Dark energy core	75	1243	10392	-1
8128	Spirit Beast	752	291	10056	10055
8129	Spirit Beast	752	291	10056	10055
8130	Spirit Beast	752	291	10056	10055
8131	Spirit Beast	752	291	10056	10055
8132	Spirit Beast	752	291	10056	10055
8133	Corporeal Beast	785	291	10056	10055
8134	Spirit	0	4	808	819
8135	Summer Bonde	0	217	7167	7160
8136	Erik Bonde	0	117	9870	9869
8137	Jallek Lenkin	0	121	4857	4858
8138	Meranek Thanatos	0	117	9870	9869
8139	Hartwin	0	4	808	819
8140	Hartwin	0	4	808	819
8142	Zombie	18	67	5565	5566
8143	Zombie	24	38	5572	5570
8144	Zombie	18	67	5565	5566
8145	Zombie	18	67	5565	5566
8146	Zemouregal	0	1087	10432	10433
8148	Zemouregal	0	1087	10432	10433
8149	Armoured zombie	85	84	5572	5570
8150	Armoured zombie	85	84	5572	5570
8151	Armoured zombie	85	84	5572	5570
8152	Armoured zombie	85	84	5572	5570
8153	Armoured zombie	85	84	5572	5570
8154	Armoured zombie	85	84	5572	5570
8155	Armoured zombie	85	1081	6932	5570
8156	Armoured zombie	85	1082	10415	5570
8157	Armoured zombie	85	84	5572	5570
8158	Armoured zombie	85	1081	6932	5570
8159	Armoured zombie	85	84	5572	5570
8160	Armoured zombie	85	84	5572	5570
8161	Armoured zombie	85	84	5572	5570
8162	Armoured zombie	85	84	5572	5570
8163	Armoured zombie	85	84	5572	5570
8164	Armoured zombie	85	84	5572	5570
8165	Sharathteerk	0	1086	10428	10429
8167	Sharathteerk	0	1086	10428	10429
8168	Arrav	180	1080	10434	10436
8169	Arrav	180	1080	10434	10436
8170	Ramarno	0	1085	10465	10464
8171	Dimintheis	0	4	808	819
8172	Dimintheis	0	4	808	819
8173	Guard	21	95	6487	6486
8174	Clive	0	4	808	819
8175	Ellamaria	0	287	2578	819
8176	Fish	0	1083	10426	10426
8177	Fish	0	1084	10427	10427
8178	Monk of Zamorak	17	4	808	819
8179	Ellamaria	1	-1	-1	-1
8180	Traiborn	1	-1	-1	-1
8181	Fenkenstrain's Monster	1	-1	-1	-1
8182	Wise Old Man	1	-1	-1	-1
8185	Acrobat	1	331	10289	10288
8186	Acrobat	1	331	10289	10288
8187	Acrobat	1	331	10289	10288
8188	Acrobat	1	331	10289	10288
8189	Acrobat	1	331	10289	10288
8190	Acrobat	1	331	10289	10288
8191	Acrobat	1	331	10289	10288
8192	Acrobat	1	331	10289	10288
8193	Acrobat	1	331	10289	10288
8194	Acrobat	1	331	10289	10288
8195	Acrobat	1	331	10289	10288
8196	Acrobat	1	331	10289	10288
8197	Acrobat	1	331	10289	10288
8198	Acrobat	1	331	10289	10288
8199	Acrobat	1	331	10289	10288
8200	Acrobat	1	331	10289	10288
8201	Wendy	0	1076	10569	10568
8202	Trogs	0	41	9158	9157
8203	Norman	0	-1	-1	-1
8204	Babe	0	-1	-1	-1
8205	Gus	0	1074	10567	10566
8206	Lottie	0	1073	10570	10571
8207	Aggie	0	4	808	819
8208	Bat	0	1071	10558	10557
8209	Rat	0	1071	10558	10557
8210	Lizard	0	1071	10558	10557
8211	Blackbird	0	1071	10558	10557
8212	Spider	0	1071	10558	10557
8213	Snail	0	1071	10558	10557
8214	Cat	0	41	9158	9157
8215	Lazy cat	0	41	9158	9157
8216	Overgrown cat	0	41	9158	9157
8217	Kitten	0	127	9158	9156
8218	Wily cat	0	41	9158	9157
8226	Guardian of Armadyl	0	35	7188	7191
8227	Head mystic	0	322	10587	10588
8228	Rewards mystic	0	4	808	819
8229	Mystic	0	4	808	819
8230	Mystic	0	4	808	819
8231	Mystic	0	86	6181	6180
8232	Mystic	0	321	10626	10625
8233	Mystic	0	2	101	98
8234	Mystic	0	4	808	819
8235	Mystic	0	4	808	819
8236	Mystic	0	86	6181	6180
8237	Mystic	0	321	10626	10625
8238	Mystic	0	2	101	98
8239	Head mystic	0	322	10587	10588
8240	Clay familiar (class 1)	0	320	10594	10596
8241	Clay familiar (class 1)	25	320	10594	10596
8242	Clay familiar (class 2)	0	320	10594	10596
8243	Clay familiar (class 2)	37	320	10594	10596
8244	Clay familiar (class 3)	0	320	10594	10596
8245	Clay familiar (class 3)	58	320	10594	10596
8246	Clay familiar (class 4)	0	320	10594	10596
8247	Clay familiar (class 4)	93	320	10594	10596
8248	Clay familiar (class 5)	0	320	10594	10596
8249	Clay familiar (class 5)	139	320	10594	10596
8250	Grindxplox	104	160	808	824
8251	Grindxplox	104	160	808	824
8252	Stealing Creation team	0	-1	-1	-1
8253	Resource NPC	1	-1	-1	-1
8254	Game NPC	1	-1	-1	-1
8256	Resource NPC	1	-1	-1	-1
8268	Harrallak Menarous	0	-1	-1	-1
8270	Yadech Strongarm	0	4	808	819
8273	Turael	0	29	813	1205
8274	Mazchna	0	4	808	819
8275	Duradel	0	4	808	819
8279	Cyrisus	0	4	808	819
8280	Sloane	0	4	808	819
8281	Balance Elemental	454	894	10665	10664
8282	Balance Elemental	454	893	10668	10667
8283	Balance Elemental	454	892	10672	10671
8284	Balance Elemental	0	894	10665	10664
8285	Balance Elemental	0	4	808	819
8286	Undead hero	92	905	10635	10636
8287	Undead hero	92	905	10635	10636
8288	Undead hero	92	905	10635	10636
8289	Undead hero	92	895	10639	10640
8290	Undead hero	92	907	10656	10657
8291	Undead hero	92	905	10635	10636
8292	Undead hero	92	905	10635	10636
8293	Undead hero	92	905	10635	10636
8294	Undead hero	92	905	10635	10636
8295	Undead hero	92	895	10639	10640
8296	Undead hero	92	906	10632	-1
8297	Undead hero	92	896	10633	-1
8298	Stone block	0	-1	-1	-1
8299	Harrallak Menarous	197	899	10968	10969
8300	Harrallak Menarous	197	30	10898	10899
8301	Harrallak Menarous	197	901	10974	10974
8302	Turael	197	898	10970	10971
8303	Turael	197	29	813	1205
8304	Cyrisus	197	900	10972	10973
8305	Cyrisus	197	4	808	819
8306	Ghommal	197	899	10968	10969
8307	Mazchna	197	899	10968	10969
8308	Mazchna	197	30	10898	10899
8309	Mazchna	197	901	10974	10974
8310	Duradel	197	4	808	819
8311	Sloane	197	899	10968	10969
8312	Elite Dark Warrior	122	891	10843	10858
8313	Elite Dark Warrior	122	891	10843	10858
8314	Elite Dark Warrior	122	891	10843	10858
8315	Elite Dark Warrior	122	891	10843	10858
8316	Elite Dark Ranger	79	882	10842	9869
8317	Elite Dark Ranger	79	882	10842	9869
8318	Elite Dark Ranger	79	882	10842	9869
8319	Elite Dark Ranger	79	882	10842	9869
8320	Elite Dark Mage	79	883	10869	9724
8321	Elite Dark Mage	79	883	10869	9724
8322	Elite Dark Mage	79	883	10869	9724
8323	Elite Dark Mage	79	883	10869	9724
8324	Elite Black Knight	138	890	10853	10857
8325	Elite Black Knight	138	890	10853	10857
8326	Elite Black Knight	138	890	10853	10857
8327	Elite Black Knight	138	890	10853	10857
8328	Elite Black Knight	0	891	10843	10858
8329	Elite Black Knight	0	35	7188	7191
8330	Elite Black Knight	0	35	7188	7191
8331	Guardian of Armadyl	0	249	1147	1147
8332	Guardian of Armadyl	45	886	813	9724
8333	Guardian of Armadyl	43	35	7188	7191
8334	Mercenary axeman	88	35	7188	7191
8335	Mercenary mage	48	886	813	9724
8336	Idria	0	35	7188	7191
8337	Idria	0	35	7188	7191
8338	Akrisae	0	35	7188	7191
8339	Shady stranger	30	908	10868	10867
8340	Shady stranger	30	35	7188	7191
8341	Shady stranger	30	35	7188	7191
8343	Guardian of Armadyl	57	886	813	9724
8344	Guardian of Armadyl	57	886	813	9724
8346	Local thug	0	35	7188	7191
8348	Local mage	14	255	6469	6468
8349	Tormented demon	450	910	10921	10920
8350	Tormented demon	450	910	10921	10920
8351	Tormented demon	450	910	10921	10920
8352	Tormented demon	450	910	10921	10920
8353	Tormented demon	450	910	10921	10920
8354	Tormented demon	450	910	10921	10920
8355	Tormented demon	450	910	10921	10920
8356	Tormented demon	450	910	10921	10920
8357	Tormented demon	450	910	10921	10920
8358	Tormented demon	450	910	10921	10920
8359	Tormented demon	450	910	10921	10920
8360	Tormented demon	450	910	10921	10920
8361	Tormented demon	450	910	10921	10920
8362	Tormented demon	450	910	10921	10920
8363	Tormented demon	450	910	10921	10920
8364	Tormented demon	450	910	10921	10920
8365	Tormented demon	450	910	10921	10920
8366	Tormented demon	450	910	10921	10920
8377	Undead troll	125	909	10813	10812
8378	Undead troll	74	909	10813	10812
8379	Undead troll	100	909	10813	10812
8380	Undead troll	74	909	10813	10812
8381	Undead troll	100	909	10813	10812
8382	Undead troll	125	909	10813	10812
8383	Undead troll	125	909	10813	10812
8384	Undead troll	74	909	10813	10812
8385	Undead troll	74	909	10813	10812
8386	Undead troll	100	909	10813	10812
8387	Undead troll	125	909	10813	10812
8388	Undead troll	74	909	10813	10812
8389	Undead troll	74	909	10813	10812
8390	Undead troll	100	909	10813	10812
8391	Undead troll	125	909	10813	10812
8392	Undead troll	125	909	10813	10812
8393	Vasador	0	35	7188	7191
8394	Valator	0	35	7188	7191
8395	Vaasdor	0	35	7188	7191
8396	Varosad	0	35	7188	7191
8397	Verisad	0	35	7188	7191
8398	Vudisor	0	35	7188	7191
8399	Vlatoad	0	35	7188	7191
8400	Vedolas	0	35	7188	7191
8401	Vundiar	0	35	7188	7191
8402	Versita	0	35	7188	7191
8403	Vislota	0	35	7188	7191
8404	Vanjuta	0	35	7188	7191
8405	Vasador	0	35	7188	7191
8406	Valator	0	35	7188	7191
8407	Vaasdor	0	35	7188	7191
8408	Varosad	0	35	7188	7191
8409	Verisad	0	35	7188	7191
8410	Vudisor	0	35	7188	7191
8411	Vlatoad	0	35	7188	7191
8412	Vedolas	0	35	7188	7191
8413	Vundiar	0	35	7188	7191
8414	Versita	0	35	7188	7191
8415	Vislota	0	35	7188	7191
8416	Vanjuta	0	35	7188	7191
8417	Ivy Sophista	0	123	8528	8527
8418	Thaerisk Cemphier	0	35	7188	7191
8419	Thaerisk Cemphier	0	35	7188	7191
8422	Assassin	38	4	808	819
8423	Assassin	38	4	808	819
8424	Mithril dragon	57	256	90	79
8425	Dragon head	0	-1	-1	-1
8426	Dragon head	0	889	10766	10766
8427	Dragon head	0	888	10767	10767
8428	Khazard launderer	0	911	10865	10866
8429	Khazard cook	0	4	808	819
8430	Silif	0	-1	-1	-1
8431	Silif	0	-1	-1	-1
8432	Silif	0	-1	-1	-1
8433	Silif	0	35	7188	7191
8434	Silif	0	35	7188	7191
8435	Shady stranger	50	908	10868	10867
8436	Suspicious outsider	50	908	10868	10867
8437	Elite Khazard guard	95	4	808	819
8438	Elite Khazard guard	95	4	808	819
8439	Elite Khazard guard	95	4	808	819
8440	Elite Khazard guard	95	4	808	819
8441	Dark Squall	0	35	7188	7191
8442	Surok Magis	0	35	7188	7191
8443	Lucien	0	887	10763	10762
8444	Druid	0	902	10870	10871
8445	Druid	0	902	10870	10871
8446	Druid	0	903	10873	-1
8447	Druid bodyguard	0	123	8528	8527
8448	Druid bodyguard	0	123	8528	8527
8449	Movario	0	215	6075	6076
8450	Darve	0	4	808	819
8451	Cave goblin	0	214	6040	6041
8452	Movario	0	4	808	819
8453	Darve	0	4	808	819
8454	Light creature	0	136	2051	2051
8455	Light creature	0	136	2051	2051
8456	Druid spirit	0	123	8528	8527
8457	Druid spirit	0	123	8528	8527
8458	Druid spirit	0	123	8528	8527
8459	Druid spirit	0	123	8528	8527
8461	Turael	0	29	813	1205
8462	Spria	0	29	813	1205
8463	Mazchna	0	-1	-1	-1
8464	Mazchna	0	4	808	819
8465	Achtryn	0	4	808	819
8466	Duradel	0	4	808	819
8467	Lapalok	0	4	808	819
8484	Laidee Gnonock	0	174	8721	8722
8485	Hazelmere	197	173	8726	8723
8486	Undead mage	0	885	10949	5479
8487	Wild broav	0	24	7728	10954
8489	Hazelmere	197	884	10945	8723
8490	Hazelmere	197	884	10945	8723
8491	Broav	0	24	7728	10954
8493	Sithaph	0	257	2688	2689
8494	Strisath	0	257	2688	2689
8495	Sakirth	0	257	2688	2689
8496	Hazelmere's hat	1	897	10834	10834
8497	Lucien	0	887	10763	10762
8498	Lazy Khazard Guard	0	-1	-1	-1
8499	Thanksgiving Turkey	1	-1	-1	-1
8500	Cook's brother	0	117	9870	9869
8501	Turkey	5	598	10997	10998
8502	Cactus	0	597	11006	11003
8503	Cactus	0	597	11006	11003
8504	Bush	0	596	11005	11002
8505	Toadstool	0	595	11005	11004
8506	Barrel	0	596	11005	11002
8507	Bush	0	596	11005	11002
8508	Crate	0	596	11005	11002
8509	Bush	0	596	11005	11002
8510	Rock	0	595	11005	11004
8511	Bush	0	596	11005	11002
8512	Marvin	0	130	171	168
8513	Marius	0	130	171	168
8514	Benny	0	130	171	168
8515	Yeti	0	794	11036	11037
8516	Yeti	0	795	11027	-1
8517	Jack Frost	0	4	808	819
8518	Jack Frost	0	601	808	11051
8519	Jack Frost	0	602	11053	11052
8520	Jack Frost	0	-1	-1	-1
8536	Snow imp	0	130	171	168
8537	Snow imp	0	130	171	168
8538	Snow imp	0	130	171	168
8539	Queen of Snow	0	179	7188	6531
8540	Santa Claus	0	603	11046	11047
8541	Head snow imp	0	130	171	168
8542	Head snow imp	0	130	171	168
8543	Head snow imp	0	130	171	168
8544	Isidor	0	119	813	819
8545	Mystic	0	4	808	819
8546	Balance Elemental	454	894	10665	10664
8547	Wounded phoenix	0	1041	11072	11073
8548	Phoenix	0	16	11092	11094
8549	Phoenix	235	1042	11074	11075
8550	Phoenix eggling	0	21	11083	11082
8551	Phoenix eggling	0	22	11138	11139
8552	Large egg	0	1036	11085	-1
8555	Priest of Guthix	0	198	9734	9680
8556	Brian Twitcher	0	-1	-1	-1
8557	Lesser reborn warrior	100	1039	11118	11119
8558	Lesser reborn warrior	100	1040	11131	11119
8559	Greater reborn warrior	128	1039	11118	11119
8560	Greater reborn warrior	128	1040	11131	11119
8561	Lesser reborn ranger	87	1039	11118	11119
8562	Lesser reborn ranger	87	1039	11118	11119
8563	Greater reborn ranger	107	1039	11118	11119
8564	Greater reborn ranger	107	1039	11118	11119
8565	Lesser reborn mage	82	1037	11114	11115
8566	Lesser reborn mage	82	1038	11130	11115
8567	Greater reborn mage	112	1037	11114	11115
8568	Greater reborn mage	112	1038	11130	11115
8569	Lesser reborn warrior	0	1039	11118	11119
8570	Greater reborn warrior	0	1039	11118	11119
8571	Lesser reborn ranger	0	1039	11118	11119
8572	Greater reborn ranger	0	1039	11118	11119
8573	Lesser reborn mage	0	1037	11114	11115
8574	Greater reborn mage	0	1037	11114	11115
8575	Phoenix	0	16	11092	11094
8576	Phoenix	124	16	11092	11094
8577	Phoenix eggling	0	22	11138	11139
8578	Phoenix eggling	0	21	11083	11082
8580	Karma the chameleon	0	23	8363	8365
8581	Karma the chameleon	0	23	8363	8365
8582	Karma the chameleon	0	23	8363	8365
8583	Karma the chameleon	0	23	8363	8365
8584	Karma the chameleon	0	23	8363	8365
8585	Karma the chameleon	0	23	8363	8365
8586	Karma the chameleon	0	23	8363	8365
8587	Karma the chameleon	0	23	8363	8365
8588	Karma the chameleon	0	23	8363	8365
8589	Karma the chameleon	0	23	8363	8365
8590	Geoffrey	0	1425	3866	3865
8591	Nomad	0	883	10869	9724
8592	Zimberfizz	0	130	171	168
8596	Avatar of Destruction	525	1434	11195	11196
8597	Avatar of Creation	525	1435	11200	11201
8598	Pyrefiend	43	8	8077	8076
8599	Jelly	78	12	8572	8575
8600	Barricade	0	128	9654	-1
8601	Barricade	0	128	9654	-1
8607	Nomad	0	883	10869	9724
8608	Nomad	0	883	10869	9724
8610	Zimberfizz	0	130	171	168
8613	Zimberfizz	0	130	171	168
8614	Avatar of Creation	525	1435	11200	11201
8615	Avatar of Destruction	525	1434	11195	11196
8616	Pyrefiend	43	8	8077	8076
8617	Jelly	78	12	8572	8575
8618	Barricade	0	128	9654	-1
8619	Creeping hand	0	630	9128	9129
8620	Minitrice	0	1432	7760	7759
8621	Baby basilisk	0	1431	262	11218
8622	Baby kurask	0	1433	11215	11217
8623	Ghost	0	74	5530	5531
8624	Abyssal minion	0	619	1536	1534
8625	Shark	0	1415	-1	10
8626	Shark	0	1415	-1	10
8627	Shark	0	1415	-1	10
8628	Shark	0	1415	-1	10
8629	Sandwich lady	0	4	808	819
8631	Sandwich lady	0	681	3043	3042
8632	Mysterious Old Man	0	4	808	819
8633	Niles	0	1437	4087	4087
8634	Miles	0	1437	4087	4087
8635	Giles	0	1437	4087	4087
8636	Frog	0	37	1796	1797
8637	Frog	0	37	1796	1797
8638	Frog	0	37	1796	1797
8640	Strange plant	0	672	349	349
8641	Rick Turpentine	0	4	808	819
8642	Dr Jekyll	0	1438	808	819
8643	Dr Jekyll	0	1438	808	819
8644	Evil Chicken	0	50	2298	2297
8645	Shade	83	665	15	13
8646	River troll	0	42	286	283
8647	Fishing spot	0	178	9645	9645
8648	Rock golem	0	46	155	152
8649	Bee keeper	0	47	808	-1
8650	Bees!	0	49	0	0
8658	Ogre	53	321	10626	10625
8660	Ogre chieftain	81	1474	11468	11465
8661	Sithik Ints	0	-1	-1	-1
8662	Sithik Ints	0	-1	-1	-1
8663	Penguin	0	90	5668	5666
8664	Penguin	0	90	5668	5666
8665	Penguin	0	90	5668	5666
8666	Penguin	0	90	5668	5666
8667	Penguin	0	90	5668	5666
8668	Penguin	0	90	5668	5666
8669	Penguin	0	90	5668	5666
8670	Penguin	0	90	5668	5666
8671	Penguin	0	90	5668	5666
8675	Polar bear	0	1520	11711	-1
8676	Jim	0	1520	11711	-1
8678	Chuck	0	1515	5720	5719
8679	Chuck	0	1521	11714	-1
8684	Glosur	0	1513	11736	98
8685	Baden	0	1163	6207	98
8686	Obert	0	1516	11737	11738
8687	Medwin	0	2	101	98
8688	Penguin	0	90	5668	5666
8689	Penguin	0	1514	11750	5666
8690	Penguin	0	90	5668	5666
8691	Penguin	0	90	5668	5666
8692	Penguin	0	90	5668	5666
8697	KGP Agent	0	90	5668	5666
8698	Musician	0	1533	11810	11810
8699	Musician	0	1534	11811	11811
8700	Musician	0	1533	11810	11810
8701	Musician	0	1533	11810	11810
8702	Musician	0	1541	11796	11796
8703	Musician	0	1543	11798	11798
8704	Musician	0	1533	11810	11810
8705	Musician	0	1542	11797	11797
8706	Musician	0	1535	11812	11812
8707	Musician	0	1539	11816	11816
8708	Musician	0	1538	11815	11815
8710	Musician	0	1538	11815	11815
8711	Musician	0	1538	11815	11815
8712	Goblin musician	0	1546	11800	11800
8713	Ghostly piper	0	1547	11799	11799
8714	Ghostly piper	0	1547	11799	11799
8715	Drunken musician	0	1544	11802	11802
8716	Musician	0	1537	11814	11814
8717	Musician	0	1537	11814	11814
8718	Musician	0	1537	11814	11814
8719	Drummer	0	1545	11795	11795
8720	Drummer	0	1545	11795	11795
8721	Musician	0	1541	11796	11796
